6963	1396	
6965	1155	
6967	1346	
6969	1394	
6971	1401	
6974	1397	
6976	1402	
6978	1323	
6981	1384	
6983	3332	
6987	1403	
6989	1402	
6991	1319	
6994	1377	
6996	1399	
6998	1337	
7001	1386	
7003	1416	
7005	1089	
7007	1402	
7009	1406	
7011	1341	
7013	1393	
7015	1431	
7017	821	
7019	1406	
7021	1401	
7023	1330	
7025	1140	
7027	1418	
7029	1336	
7031	1397	
7033	1399	
7035	1354	
7037	1402	
7039	1410	
7041	1341	
7043	1415	
7045	1135	
7047	1333	
7049	1409	
7051	1406	
7053	1326	
7055	1414	
7057	1399	
7059	1356	
7061	1401	
7063	1404	
7065	1423	
7067	1417	
7069	1344	
7071	1401	
7073	1406	
7075	1417	
7077	1400	
7079	1347	
7081	1400	
7083	1399	
7085	1108	
7087	1399	
7089	1409	
7091	1325	
7093	1391	
7095	1418	
7097	1335	
7099	1407	
7101	1394	
7103	1337	
7105	1149	
7107	1417	
7109	1328	
7111	1396	
7113	1400	
7115	1376	
7117	1393	
7119	1404	
7121	1326	
7123	1397	
7125	855	
7127	1348	
7129	1390	
7131	1410	
7133	1410	
7135	1425	
7137	1323	
7139	1398	
7141	1399	
7143	1338	
7145	850	
7147	1421	
7149	1335	
7151	5306	
7157	1397	
7159	1414	
7161	1323	
7163	1394	
7165	1423	
7167	1336	
7169	1395	
7171	1418	
7173	1316	
7175	1413	
7177	1400	
7179	1342	
7181	1388	
7183	1409	
7185	1067	
7187	1409	
7189	1409	
7191	1408	
7193	1405	
7195	1344	
7197	1400	
7199	1406	
7201	1316	
7203	1295	
7205	1157	
7207	1329	
7209	1399	
7211	1402	
7213	1338	
7215	1408	
7217	1419	
7219	1354	
7221	1402	
7223	1383	
7225	1145	
7227	1416	
7229	1333	
7231	1400	
7233	1410	
7235	1344	
7237	1407	
7239	1409	
7241	1331	
7243	1403	
7245	864	
7247	1336	
7249	3365	
7253	1345	
7255	1404	
7257	1413	
7259	1346	
7261	1394	
7263	1412	
7265	1060	
7267	1409	
7269	1406	
7271	1338	
7273	1395	
7275	1418	
7277	1327	
7279	1405	
7281	1404	
7283	1346	
7285	1095	
7287	1414	
7289	1333	
7291	1417	
7293	1413	
7295	1348	
7297	1396	
7299	1426	
7301	1330	
7304	1407	
7306	1402	
7308	1336	
7310	1408	
7312	1409	
7314	1350	
7316	1401	
7318	1409	
7320	1423	
7322	1401	
7324	1354	
7326	1402	
7328	1408	
7330	1422	
7332	1386	
7334	1361	
7336	1400	
7338	3295	
7343	1419	
7345	1146	
7347	1341	
7349	1401	
7351	1415	
7353	1308	
7355	1415	
7357	1411	
7359	1336	
7361	1402	
7363	1419	
7365	1113	
7367	1398	
7369	1411	
7371	1410	
7373	1408	
7376	1410	
7378	1411	
7381	1414	
7383	1405	
7385	5050	
7391	1417	
7393	1412	
7395	1355	
7397	1373	
7399	1424	
7401	1321	
7403	1403	
7405	1103	
7407	1345	
7409	1397	
7411	1418	
7413	1326	
7415	1416	
7417	1414	
7419	1338	
7421	1393	
7423	1415	
7425	866	
7427	1408	
7429	1337	
7431	1400	
7433	1417	
7435	1359	
7437	1398	
7439	1419	
7441	1332	
7443	1398	
7445	1136	
7447	1341	
7449	1396	
7451	1417	
7453	1323	
7455	1417	
7457	1400	
7459	1341	
7461	1393	
7463	1414	
7465	1332	
7467	1409	
7469	1413	
7471	1346	
7473	1399	
7475	1423	
7477	1341	
7479	1412	
7481	1400	
7484	1410	
7486	1407	
7488	1340	
7491	1404	
7494	1399	
7496	1399	
7498	1414	
7501	1405	
7504	1406	
7506	1399	
7508	1411	
7511	1415	
7514	1411	
7516	1397	
7518	1401	
7521	1401	
7523	1417	
7525	1088	
7527	1412	
7529	1397	
7531	1334	
7533	1397	
7535	1432	
7537	1343	
7539	1408	
7541	1399	
7543	1340	
7545	3386	
7549	1350	
7551	1400	
7553	1404	
7555	1359	
7557	1415	
7559	1426	
7561	1335	
7563	1428	
7565	1143	
7567	1359	
7569	1406	
7571	1432	
7573	1334	
7575	1426	
7577	1427	
7579	1357	
7581	1408	
7583	1417	
7585	1163	
7587	1417	
7589	1345	
7591	1409	
7593	1409	
7595	1349	
7597	1403	
7599	1424	
7601	1329	
7603	1404	
7605	871	
7607	1347	
7609	1394	
7611	1418	
7613	1343	
7615	1418	
7617	1404	
7619	1341	
7621	1390	
7623	1416	
7625	1347	
7627	1421	
7629	1409	
7631	1345	
7633	1401	
7635	1436	
7637	1338	
7639	1426	
7641	1406	
7643	1340	
7645	1153	
7647	5205	
7653	1410	
7655	1423	
7657	1344	
7659	1424	
7661	1408	
7663	1342	
7665	1410	
7667	1421	
7669	1341	
7671	1410	
7673	1411	
7675	1351	
7677	1406	
7679	1417	
7681	1336	
7683	1410	
7685	1160	
7687	1424	
7689	1413	
7691	1345	
7693	1411	
7695	1423	
7697	1326	
7699	1422	
7701	1411	
7703	1347	
7705	1153	
7707	1418	
7709	1346	
7711	1414	
7713	1400	
7715	1349	
7717	1392	
7719	1422	
7721	1328	
7723	1417	
7725	1161	
7727	1354	
7729	1401	
7731	1426	
7733	1334	
7735	1420	
7737	1406	
7739	1346	
7741	1406	
7743	1419	
7745	1160	
7747	1425	
7749	1339	
7751	1410	
7753	1406	
7755	1431	
7757	1410	
7759	1345	
7761	1397	
7763	1419	
7765	1109	
7767	1415	
7769	1339	
7771	1407	
7773	1403	
7775	1349	
7777	1408	
7779	1415	
7781	1342	
7783	1421	
7785	1140	
7787	1342	
7789	1408	
7791	1416	
7793	1333	
7795	1415	
7797	1410	
7799	1336	
7801	1401	
7803	1411	
7805	1338	
7807	1421	
7809	1407	
7811	1350	
7813	1399	
7815	1430	
7817	1340	
7819	1406	
7821	1405	
7823	1337	
7825	1110	
7827	1425	
7829	1345	
7831	1417	
7833	3314	
7837	1396	
7839	1422	
7841	1327	
7843	1410	
7845	1164	
7847	1335	
7849	1407	
7851	1403	
7853	1338	
7855	1420	
7857	1410	
7859	1339	
7861	1410	
7863	1405	
7865	5045	
7871	1423	
7873	1417	
7875	1356	
7877	1409	
7879	1422	
7881	1326	
7883	1416	
7885	1166	
7887	1351	
7889	1269	
7891	1417	
7893	1333	
7895	1416	
7897	1415	
7899	1354	
7901	1400	
7903	1407	
7905	1107	
7907	1419	
7909	1407	
7911	1342	
7913	3350	
7917	1359	
7919	1275	
7921	1415	
7923	1344	
7925	1105	
7927	1415	
7929	1340	
7931	1400	
7933	1410	
7935	1421	
7937	1412	
7939	1357	
7941	1407	
7943	1421	
7945	1065	
7947	1420	
7949	1422	
7951	1353	
7953	1399	
7955	1440	
7957	1340	
7959	1431	
7961	1410	
7963	1347	
7965	858	
7967	1426	
7969	1351	
7971	2465	
7974	1498	
7977	1404	
7979	1428	
7981	1340	
7983	1414	
7985	1153	
7987	1353	
7989	1406	
7991	1423	
7993	1416	
7995	1446	
7997	1338	
7999	1416	
8001	1418	
8003	1350	
8005	1155	
8007	1431	
8009	1337	
8011	1420	
8013	1410	
8015	1355	
8017	1404	
8019	1439	
8021	1334	
8023	1409	
8025	1167	
8027	1420	
8029	1423	
8031	1348	
8033	1398	
8035	1434	
8037	1333	
8039	1418	
8041	1406	
8043	1344	
8045	1142	
8047	1424	
8049	1350	
8051	1418	
8053	1416	
8055	1372	
8057	1420	
8059	1421	
8061	1325	
8063	5327	
8069	1410	
8071	1418	
8073	1345	
8075	1415	
8077	1412	
8079	1352	
8081	1405	
8083	1436	
8085	1171	
8087	1420	
8089	1361	
8091	1413	
8093	1408	
8095	1356	
8097	1405	
8099	1426	
8101	1347	
8103	1411	
8105	1421	
8107	1351	
8109	1405	
8111	1429	
8113	1333	
8115	1430	
8117	1413	
8119	1356	
8121	1404	
8123	1428	
8125	1120	
8127	1409	
8129	1412	
8131	1370	
8133	1398	
8135	1433	
8137	1340	
8139	1423	
8141	1416	
8143	1360	
8145	1411	
8147	1433	
8149	1337	
8151	1409	
8153	1413	
8155	1344	
8157	1240	
8159	1414	
8161	1340	
8163	1420	
8165	1162	
8167	1341	
8169	1406	
8171	1423	
8173	1350	
8175	5348	
8181	1412	
8183	1422	
8185	1348	
8187	1410	
8189	1425	
8191	1340	
8193	1410	
8195	1432	
8197	1350	
8199	1427	
8201	1415	
8203	1344	
8205	1164	
8207	1423	
8209	1347	
8211	1410	
8213	1414	
8215	1348	
8217	1405	
8219	1432	
8221	1418	
8223	1413	
8225	1111	
8227	1421	
8229	1414	
8231	1343	
8233	1409	
8235	1428	
8237	1345	
8239	1409	
8241	1413	
8243	1346	
8245	864	
8247	1417	
8249	1338	
8251	1405	
8253	1409	
8255	1425	
8257	1420	
8259	1363	
8261	1420	
8263	1418	
8265	1148	
8267	1422	
8269	1348	
8271	1417	
8273	1414	
8275	1423	
8277	1423	
8279	1357	
8281	5315	
8287	1413	
8289	1412	
8291	1347	
8293	1402	
8295	1429	
8297	1349	
8299	1416	
8301	1428	
8303	1342	
8305	1252	
8307	1449	
8309	1336	
8311	1420	
8313	1416	
8315	1362	
8317	1418	
8319	1439	
8321	1348	
8323	1426	
8325	1151	
8327	1362	
8329	1410	
8331	1433	
8333	1348	
8335	1433	
8337	1419	
8339	1360	
