6832	683	2	2	2	0
6833	683	3	2	2	0
6834	683	4	2	2	0
6835	683	5	2	2	0
6836	683	6	2	2	0
6837	683	7	2	2	0
6838	683	8	2	2	0
6839	683	9	2	2	0
6840	684	0	2	2	0
6841	684	1	3	2	1
6842	684	2	3	3	0
6843	684	3	3	3	0
6844	684	4	3	3	0
6845	684	5	3	3	0
6846	684	6	3	3	0
6847	684	7	3	3	0
6848	684	8	3	3	0
6849	684	9	3	3	0
6850	685	0	3	3	0
6851	685	1	3	3	0
6852	685	2	3	3	0
6853	685	3	3	3	0
6854	685	4	3	3	0
6855	685	5	3	3	0
6856	685	6	3	3	0
6857	685	7	3	3	0
6858	685	8	3	3	0
6859	685	9	3	3	0
6860	686	0	3	3	0
6861	686	1	3	3	0
6862	686	2	3	3	0
6863	686	3	3	3	0
6864	686	4	3	3	0
6865	686	5	3	3	0
6866	686	6	3	3	0
6867	686	7	3	3	0
6868	686	8	3	3	0
6869	686	9	3	3	0
6870	687	0	3	3	0
6871	687	1	3	3	0
6872	687	2	3	3	0
6873	687	3	3	3	0
6874	687	4	3	3	0
6875	687	5	3	3	0
6876	687	6	3	3	0
6877	687	7	3	3	0
6878	687	8	3	3	0
6879	687	9	3	3	0
6880	688	0	3	3	0
6881	688	1	3	3	0
6882	688	2	3	3	0
6883	688	3	3	3	0
6884	688	4	3	3	0
6885	688	5	3	3	0
6886	688	6	3	3	0
6887	688	7	3	3	0
6888	688	8	3	3	0
6889	688	9	3	3	0
6890	689	0	3	3	0
6891	689	1	3	3	0
6892	689	2	3	3	0
6893	689	3	3	3	0
6894	689	4	3	3	0
6895	689	5	3	3	0
6896	689	6	3	3	0
6897	689	7	3	3	0
6898	689	8	3	3	0
6899	689	9	3	3	0
6900	690	0	3	3	0
6901	690	1	3	3	0
6902	690	2	3	3	0
6903	690	3	3	3	0
6904	690	4	3	3	0
6905	690	5	3	3	0
6906	690	6	3	3	0
6907	690	7	3	3	0
6908	690	8	3	3	0
6909	690	9	3	3	0
6910	691	0	3	3	0
6911	691	1	3	3	0
6912	691	2	3	3	0
6913	691	3	3	3	0
6914	691	4	3	3	0
6915	691	5	3	3	0
6916	691	6	3	3	0
6917	691	7	3	3	0
6918	691	8	3	3	0
6919	691	9	3	3	0
6920	692	0	3	3	0
6921	692	1	3	3	0
6922	692	2	3	3	0
6923	692	3	3	3	0
6924	692	4	3	3	0
6925	692	5	3	3	0
6926	692	6	3	3	0
6927	692	7	3	3	0
6928	692	8	3	3	0
6929	692	9	3	3	0
6930	693	0	3	3	0
6931	693	1	3	3	0
6932	693	2	3	3	0
6933	693	3	3	3	0
6934	693	4	3	3	0
6935	693	5	3	3	0
6936	693	6	3	3	0
6937	693	7	3	3	0
6938	693	8	3	3	0
6939	693	9	3	3	0
6940	694	0	3	3	0
6941	694	1	3	3	0
6942	694	2	3	3	0
6943	694	3	3	3	0
6944	694	4	3	3	0
6945	694	5	3	3	0
6946	694	6	3	3	0
6947	694	7	3	3	0
6948	694	8	3	3	0
6949	694	9	3	3	0
6950	695	0	3	3	0
6951	695	1	3	3	0
6952	695	2	3	3	0
6953	695	3	3	3	0
6954	695	4	3	3	0
6955	695	5	3	3	0
6956	695	6	3	3	0
6957	695	7	3	3	0
6958	695	8	3	3	0
6959	695	9	3	3	0
6960	696	0	3	3	0
6961	696	1	3	3	0
6962	696	2	3	3	0
6963	696	3	3	3	0
6964	696	4	3	3	0
6965	696	5	3	3	0
6966	696	6	3	3	0
6967	696	7	3	3	0
6968	696	8	3	3	0
6969	696	9	3	3	0
6970	697	0	3	3	0
6971	697	1	3	3	0
6972	697	2	3	3	0
6973	697	3	3	3	0
6974	697	4	3	3	0
6975	697	5	3	3	0
6976	697	6	3	3	0
6977	697	7	3	3	0
6978	697	8	3	3	0
6979	697	9	3	3	0
6980	698	0	3	3	0
6981	698	1	3	3	0
6982	698	2	3	3	0
6983	698	3	3	3	0
6984	698	4	3	3	0
6985	698	5	3	3	0
6986	698	6	3	3	0
6987	698	7	3	3	0
6988	698	8	3	3	0
6989	698	9	3	3	0
6990	699	0	3	3	0
6991	699	1	3	3	0
6992	699	2	3	3	0
6993	699	3	3	3	0
6994	699	4	3	3	0
6995	699	5	3	3	0
6996	699	6	3	3	0
6997	699	7	3	3	0
6998	699	8	3	3	0
6999	699	9	3	3	0
7000	700	0	3	3	0
7001	700	1	3	3	0
7002	700	2	3	3	0
7003	700	3	3	3	0
7004	700	4	3	3	0
7005	700	5	3	3	0
7006	700	6	3	3	0
7007	700	7	3	3	0
7008	700	8	3	3	0
7009	700	9	3	3	0
7010	701	0	3	3	0
7011	701	1	3	3	0
7012	701	2	3	3	0
7013	701	3	3	3	0
7014	701	4	3	3	0
7015	701	5	3	3	0
7016	701	6	3	3	0
7017	701	7	3	3	0
7018	701	8	3	3	0
7019	701	9	3	3	0
7020	702	0	3	3	0
7021	702	1	3	3	0
7022	702	2	3	3	0
7023	702	3	3	3	0
7024	702	4	3	3	0
7025	702	5	3	3	0
7026	702	6	3	3	0
7027	702	7	3	3	0
7028	702	8	3	3	0
7029	702	9	3	3	0
7030	703	0	3	3	0
7031	703	1	3	3	0
7032	703	2	3	3	0
7033	703	3	3	3	0
7034	703	4	3	3	0
7035	703	5	3	3	0
7036	703	6	3	3	0
7037	703	7	3	3	0
7038	703	8	3	3	0
7039	703	9	3	3	0
7040	704	0	3	3	0
7041	704	1	3	3	0
7042	704	2	3	3	0
7043	704	3	3	3	0
7044	704	4	3	3	0
7045	704	5	3	3	0
7046	704	6	3	3	0
7047	704	7	3	3	0
7048	704	8	3	3	0
7049	704	9	3	3	0
7050	705	0	3	3	0
7051	705	1	3	3	0
7052	705	2	3	3	0
7053	705	3	3	3	0
7054	705	4	3	3	0
7055	705	5	3	3	0
7056	705	6	3	3	0
7057	705	7	3	3	0
7058	705	8	3	3	0
7059	705	9	3	3	0
7060	706	0	3	3	0
7061	706	1	3	3	0
7062	706	2	3	3	0
7063	706	3	3	3	0
7064	706	4	3	3	0
7065	706	5	3	3	0
7066	706	6	3	3	0
7067	706	7	3	3	0
7068	706	8	3	3	0
7069	706	9	3	3	0
7070	707	0	3	3	0
7071	707	1	3	3	0
7072	707	2	3	3	0
7073	707	3	3	3	0
7074	707	4	3	3	0
7075	707	5	3	3	0
7076	707	6	3	3	0
7077	707	7	3	3	0
7078	707	8	3	3	0
7079	707	9	3	3	0
7080	708	0	3	3	0
7081	708	1	3	3	0
7082	708	2	3	3	0
7083	708	3	3	3	0
7084	708	4	3	3	0
7085	708	5	3	3	0
7086	708	6	3	3	0
7087	708	7	3	3	0
7088	708	8	3	3	0
7089	708	9	3	3	0
7090	709	0	3	3	0
7091	709	1	3	3	0
7092	709	2	3	3	0
7093	709	3	3	3	0
7094	709	4	3	3	0
7095	709	5	3	3	0
7096	709	6	3	3	0
7097	709	7	3	3	0
7098	709	8	3	3	0
7099	709	9	3	3	0
7100	710	0	3	3	0
7101	710	1	3	3	0
7102	710	2	3	3	0
7103	710	3	3	3	0
7104	710	4	3	3	0
7105	710	5	3	3	0
7106	710	6	3	3	0
7107	710	7	3	3	0
7108	710	8	3	3	0
7109	710	9	3	3	0
7110	711	0	3	3	0
7111	711	1	3	3	0
7112	711	2	3	3	0
7113	711	3	3	3	0
7114	711	4	3	3	0
7115	711	5	3	3	0
7116	711	6	3	3	0
7117	711	7	3	3	0
7118	711	8	3	3	0
7119	711	9	3	3	0
7120	712	0	3	3	0
7121	712	1	3	3	0
7122	712	2	3	3	0
7123	712	3	3	3	0
7124	712	4	3	3	0
7125	712	5	3	3	0
7126	712	6	3	3	0
7127	712	7	3	3	0
7128	712	8	3	3	0
7129	712	9	3	3	0
7130	713	0	3	3	0
7131	713	1	3	3	0
7132	713	2	3	3	0
7133	713	3	3	3	0
7134	713	4	3	3	0
7135	713	5	3	3	0
7136	713	6	3	3	0
7137	713	7	3	3	0
7138	713	8	3	3	0
7139	713	9	3	3	0
7140	714	0	3	3	0
7141	714	1	3	3	0
7142	714	2	3	3	0
7143	714	3	3	3	0
7144	714	4	3	3	0
7145	714	5	3	3	0
7146	714	6	3	3	0
7147	714	7	3	3	0
7148	714	8	3	3	0
7149	714	9	3	3	0
7150	715	0	3	3	0
7151	715	1	3	3	0
7152	715	2	3	3	0
7153	715	3	3	3	0
7154	715	4	3	3	0
7155	715	5	3	3	0
7156	715	6	3	3	0
7157	715	7	3	3	0
7158	715	8	3	3	0
7159	715	9	3	3	0
7160	716	0	3	3	0
7161	716	1	3	3	0
7162	716	2	3	3	0
7163	716	3	3	3	0
7164	716	4	3	3	0
7165	716	5	3	3	0
7166	716	6	3	3	0
7167	716	7	3	3	0
7168	716	8	3	3	0
7169	716	9	3	3	0
7170	717	0	3	3	0
7171	717	1	3	3	0
7172	717	2	3	3	0
7173	717	3	3	3	0
7174	717	4	3	3	0
7175	717	5	3	3	0
7176	717	6	3	3	0
7177	717	7	3	3	0
7178	717	8	3	3	0
7179	717	9	3	3	0
7180	718	0	3	3	0
7181	718	1	3	3	0
7182	718	2	3	3	0
7183	718	3	3	3	0
7184	718	4	3	3	0
7185	718	5	3	3	0
7186	718	6	3	3	0
7187	718	7	3	3	0
7188	718	8	3	3	0
7189	718	9	3	3	0
7190	719	0	3	3	0
7191	719	1	3	3	0
7192	719	2	3	3	0
7193	719	3	3	3	0
7194	719	4	3	3	0
7195	719	5	3	3	0
7196	719	6	3	3	0
7197	719	7	3	3	0
7198	719	8	3	3	0
7199	719	9	3	3	0
7200	720	0	3	3	0
7201	720	1	3	3	0
7202	720	2	3	3	0
7203	720	3	3	3	0
7204	720	4	3	3	0
7205	720	5	3	3	0
7206	720	6	3	3	0
7207	720	7	3	3	0
7208	720	8	3	3	0
7209	720	9	3	3	0
7210	721	0	3	3	0
7211	721	1	3	3	0
7212	721	2	3	3	0
7213	721	3	3	3	0
7214	721	4	3	3	0
7215	721	5	3	3	0
7216	721	6	3	3	0
7217	721	7	3	3	0
7218	721	8	3	3	0
7219	721	9	3	3	0
7220	722	0	3	3	0
7221	722	1	3	3	0
7222	722	2	3	3	0
7223	722	3	3	3	0
7224	722	4	3	3	0
7225	722	5	3	3	0
7226	722	6	3	3	0
7227	722	7	3	3	0
7228	722	8	3	3	0
7229	722	9	3	3	0
7230	723	0	3	3	0
7231	723	1	3	3	0
7232	723	2	3	3	0
7233	723	3	3	3	0
7234	723	4	3	3	0
7235	723	5	3	3	0
7236	723	6	3	3	0
7237	723	7	3	3	0
7238	723	8	3	3	0
7239	723	9	3	3	0
7240	724	0	3	3	0
7241	724	1	3	3	0
7242	724	2	3	3	0
7243	724	3	3	3	0
7244	724	4	3	3	0
7245	724	5	3	3	0
7246	724	6	3	3	0
7247	724	7	3	3	0
7248	724	8	3	3	0
7249	724	9	3	3	0
7250	725	0	3	3	0
7251	725	1	3	3	0
7252	725	2	3	3	0
7253	725	3	3	3	0
7254	725	4	3	3	0
7255	725	5	3	3	0
7256	725	6	3	3	0
7257	725	7	3	3	0
7258	725	8	3	3	0
7259	725	9	3	3	0
7260	726	0	3	3	0
7261	726	1	3	3	0
7262	726	2	3	3	0
7263	726	3	3	3	0
7264	726	4	3	3	0
7265	726	5	3	3	0
7266	726	6	3	3	0
7267	726	7	3	3	0
7268	726	8	3	3	0
7269	726	9	3	3	0
7270	727	0	3	3	0
7271	727	1	3	3	0
7272	727	2	3	3	0
7273	727	3	3	3	0
7274	727	4	3	3	0
7275	727	5	3	3	0
7276	727	6	3	3	0
7277	727	7	3	3	0
7278	727	8	3	3	0
7279	727	9	3	3	0
7280	728	0	3	3	0
7281	728	1	3	3	0
7282	728	2	3	3	0
7283	728	3	3	3	0
7284	728	4	3	3	0
7285	728	5	3	3	0
7286	728	6	3	3	0
7287	728	7	3	3	0
7288	728	8	3	3	0
7289	728	9	3	3	0
7290	729	0	3	3	0
7291	729	1	3	3	0
7292	729	2	3	3	0
7293	729	3	3	3	0
7294	729	4	3	3	0
7295	729	5	3	3	0
7296	729	6	3	3	0
7297	729	7	3	3	0
7298	729	8	3	3	0
7299	729	9	3	3	0
7300	730	0	3	3	0
7301	730	1	3	3	0
7302	730	2	3	3	0
7303	730	3	3	3	0
7304	730	4	3	3	0
7305	730	5	3	3	0
7306	730	6	3	3	0
7307	730	7	3	3	0
7308	730	8	3	3	0
7309	730	9	3	3	0
7310	731	0	3	3	0
7311	731	1	3	3	0
7312	731	2	3	3	0
7313	731	3	3	3	0
7314	731	4	3	3	0
7315	731	5	3	3	0
7316	731	6	3	3	0
7317	731	7	3	3	0
7318	731	8	3	3	0
7319	731	9	3	3	0
7320	732	0	3	3	0
7321	732	1	3	3	0
7322	732	2	3	3	0
7323	732	3	3	3	0
7324	732	4	3	3	0
7325	732	5	3	3	0
7326	732	6	3	3	0
7327	732	7	3	3	0
7328	732	8	3	3	0
7329	732	9	3	3	0
7330	733	0	3	3	0
7331	733	1	3	3	0
7332	733	2	3	3	0
7333	733	3	3	3	0
7334	733	4	3	3	0
7335	733	5	3	3	0
7336	733	6	3	3	0
7337	733	7	3	3	0
7338	733	8	3	3	0
7339	733	9	3	3	0
7340	734	0	3	3	0
7341	734	1	3	3	0
7342	734	2	3	3	0
7343	734	3	3	3	0
7344	734	4	3	3	0
7345	734	5	3	3	0
7346	734	6	3	3	0
7347	734	7	3	3	0
7348	734	8	3	3	0
7349	734	9	3	3	0
7350	735	0	3	3	0
7351	735	1	3	3	0
7352	735	2	3	3	0
7353	735	3	3	3	0
7354	735	4	3	3	0
7355	735	5	3	3	0
7356	735	6	3	3	0
7357	735	7	3	3	0
7358	735	8	3	3	0
7359	735	9	3	3	0
7360	736	0	3	3	0
7361	736	1	3	3	0
7362	736	2	3	3	0
7363	736	3	3	3	0
7364	736	4	3	3	0
7365	736	5	3	3	0
7366	736	6	3	3	0
7367	736	7	3	3	0
7368	736	8	3	3	0
7369	736	9	3	3	0
7370	737	0	3	3	0
7371	737	1	3	3	0
7372	737	2	3	3	0
7373	737	3	3	3	0
7374	737	4	3	3	0
7375	737	5	3	3	0
7376	737	6	3	3	0
7377	737	7	3	3	0
7378	737	8	3	3	0
7379	737	9	3	3	0
7380	738	0	3	3	0
7381	738	1	3	3	0
7382	738	2	3	3	0
7383	738	3	3	3	0
7384	738	4	3	3	0
7385	738	5	3	3	0
7386	738	6	3	3	0
7387	738	7	3	3	0
7388	738	8	3	3	0
7389	738	9	3	3	0
7390	739	0	3	3	0
7391	739	1	3	3	0
7392	739	2	3	3	0
7393	739	3	3	3	0
7394	739	4	3	3	0
7395	739	5	3	3	0
7396	739	6	3	3	0
7397	739	7	3	3	0
7398	739	8	3	3	0
7399	739	9	3	3	0
7400	740	0	3	3	0
7401	740	1	3	3	0
7402	740	2	3	3	0
7403	740	3	3	3	0
7404	740	4	3	3	0
7405	740	5	3	3	0
7406	740	6	3	3	0
7407	740	7	3	3	0
7408	740	8	3	3	0
7409	740	9	3	3	0
7410	741	0	3	3	0
7411	741	1	3	3	0
7412	741	2	3	3	0
7413	741	3	3	3	0
7414	741	4	3	3	0
7415	741	5	3	3	0
7416	741	6	3	3	0
7417	741	7	3	3	0
7418	741	8	3	3	0
7419	741	9	3	3	0
7420	742	0	3	3	0
7421	742	1	3	3	0
7422	742	2	3	3	0
7423	742	3	3	3	0
7424	742	4	3	3	0
7425	742	5	3	3	0
7426	742	6	3	3	0
7427	742	7	3	3	0
7428	742	8	3	3	0
7429	742	9	3	3	0
7430	743	0	3	3	0
7431	743	1	3	3	0
7432	743	2	3	3	0
7433	743	3	3	3	0
7434	743	4	3	3	0
7435	743	5	3	3	0
7436	743	6	3	3	0
7437	743	7	3	3	0
7438	743	8	3	3	0
7439	743	9	3	3	0
7440	744	0	3	3	0
7441	744	1	3	3	0
7442	744	2	3	3	0
7443	744	3	3	3	0
7444	744	4	3	3	0
7445	744	5	3	3	0
7446	744	6	3	3	0
7447	744	7	3	3	0
7448	744	8	3	3	0
7449	744	9	3	3	0
7450	745	0	3	3	0
7451	745	1	3	3	0
7452	745	2	3	3	0
7453	745	3	3	3	0
7454	745	4	3	3	0
7455	745	5	3	3	0
7456	745	6	3	3	0
7457	745	7	3	3	0
7458	745	8	3	3	0
7459	745	9	3	3	0
7460	746	0	3	3	0
7461	746	1	3	3	0
7462	746	2	3	3	0
7463	746	3	3	3	0
7464	746	4	3	3	0
7465	746	5	3	3	0
7466	746	6	3	3	0
7467	746	7	3	3	0
7468	746	8	3	3	0
7469	746	9	3	3	0
7470	747	0	3	3	0
7471	747	1	3	3	0
7472	747	2	3	3	0
7473	747	3	3	3	0
7474	747	4	3	3	0
7475	747	5	3	3	0
7476	747	6	3	3	0
7477	747	7	3	3	0
7478	747	8	3	3	0
7479	747	9	3	3	0
7480	748	0	3	3	0
7481	748	1	3	3	0
7482	748	2	3	3	0
7483	748	3	3	3	0
7484	748	4	3	3	0
7485	748	5	3	3	0
7486	748	6	3	3	0
7487	748	7	3	3	0
7488	748	8	3	3	0
7489	748	9	3	3	0
7490	749	0	3	3	0
7491	749	1	3	3	0
7492	749	2	3	3	0
7493	749	3	3	3	0
7494	749	4	3	3	0
7495	749	5	3	3	0
7496	749	6	3	3	0
7497	749	7	3	3	0
7498	749	8	3	3	0
7499	749	9	3	3	0
7500	750	0	3	3	0
7501	750	1	3	3	0
7502	750	2	3	3	0
7503	750	3	3	3	0
7504	750	4	3	3	0
7505	750	5	3	3	0
7506	750	6	3	3	0
7507	750	7	3	3	0
7508	750	8	3	3	0
7509	750	9	3	3	0
7510	751	0	3	3	0
7511	751	1	3	3	0
7512	751	2	3	3	0
7513	751	3	3	3	0
7514	751	4	3	3	0
7515	751	5	3	3	0
7516	751	6	3	3	0
7517	751	7	3	3	0
7518	751	8	3	3	0
7519	751	9	3	3	0
7520	752	0	3	3	0
7521	752	1	3	3	0
7522	752	2	3	3	0
7523	752	3	3	3	0
7524	752	4	3	3	0
7525	752	5	3	3	0
7526	752	6	3	3	0
7527	752	7	3	3	0
7528	752	8	3	3	0
7529	752	9	3	3	0
7530	753	0	3	3	0
7531	753	1	3	3	0
7532	753	2	3	3	0
7533	753	3	3	3	0
7534	753	4	3	3	0
7535	753	5	3	3	0
7536	753	6	3	3	0
7537	753	7	3	3	0
7538	753	8	3	3	0
7539	753	9	3	3	0
7540	754	0	3	3	0
7541	754	1	3	3	0
7542	754	2	3	3	0
7543	754	3	3	3	0
7544	754	4	3	3	0
7545	754	5	3	3	0
7546	754	6	3	3	0
7547	754	7	3	3	0
7548	754	8	3	3	0
7549	754	9	3	3	0
7550	755	0	3	3	0
7551	755	1	3	3	0
7552	755	2	3	3	0
7553	755	3	3	3	0
7554	755	4	3	3	0
7555	755	5	3	3	0
7556	755	6	3	3	0
7557	755	7	3	3	0
7558	755	8	3	3	0
7559	755	9	3	3	0
7560	756	0	3	3	0
7561	756	1	3	3	0
7562	756	2	3	3	0
7563	756	3	3	3	0
7564	756	4	3	3	0
7565	756	5	3	3	0
7566	756	6	3	3	0
7567	756	7	3	3	0
7568	756	8	3	3	0
7569	756	9	3	3	0
7570	757	0	3	3	0
7571	757	1	3	3	0
7572	757	2	3	3	0
7573	757	3	3	3	0
